dr2_source_id,dr3_source_id,n_sectors,period,uncertainty,pdm_period,lsp_period,pdm_power,lsp_power,teff_curtis20,p2p_rms,a_90_10,snr,ra,dec,pmra,pmdec,parallax,radial_velocity,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag,phot_bp_mean_mag_0,phot_rp_mean_mag_0,phot_g_mean_mag_0,X,Y,Z,U,V,W,v_l,v_b,in_meingast,in_kerr,in_kc,in_cg,in_jaehnig,in_lodieu,in_moranta,in_heyl,manual_check,flag_quality_period,flag_benchmark_period,in_gyro_sample,flag_nbhr_count
440338983702298496,440338983702298496,1,,,0.104,3.455,0.918,0.066,3898.0,3109.22,7123.11,5.91,43.181,50.765,28.328,-20.756,5.843,8.37,15.365,13.419,14.394,9.016,7.144,8.095,-132.62,104.61,-22.28,-34.51,-29.46,-12.8,27.996,-4.571,False,True,True,False,False,True,False,False,,False,False,False,True
240640180008868096,240640180008868096,1,,,0.104,12.75,0.744,0.265,3363.0,26861.65,72652.77,38.28,48.802,43.847,15.652,-16.596,3.505,,18.932,16.069,17.299,11.365,8.652,9.851,-236.64,144.65,-57.1,,,,29.659,-7.631,False,False,True,False,False,False,False,False,,False,True,False,False
453255118592868736,453255118592868736,1,,,0.104,6.783,0.87,0.111,,22217.33,50310.25,33.63,42.9,53.466,36.444,-33.777,8.75,,19.048,15.697,17.034,13.664,10.371,11.698,-87.36,72.4,-10.29,,,,25.769,-7.509,False,True,True,False,False,False,False,False,,False,True,False,True
257036509717651840,257036509717651840,1,,,5.197,6.924,0.95,0.037,3068.0,30861.25,61347.13,3.96,66.373,46.581,22.52,-38.582,7.411,,19.173,15.817,17.147,13.377,10.11,11.423,-123.22,53.59,-4.06,,,,27.628,-6.893,True,True,True,False,False,False,False,False,,False,True,False,False
441562942003238016,441562946305829888,1,,,0.42,12.281,0.701,0.276,3212.0,21451.89,73290.12,23.84,52.961,49.987,22.968,-26.08,5.738,,18.493,15.416,16.689,11.98,9.069,10.311,-145.76,92.85,-14.97,,,,27.792,-6.669,True,True,True,True,True,True,False,True,,False,True,False,False
433995484505169536,433995484505169536,1,,,10.703,5.542,0.735,0.327,4967.0,1082.76,3553.01,6.37,43.04,45.967,24.071,-22.034,5.167,-7.38,12.889,11.744,12.394,6.337,5.242,5.869,-152.21,111.11,-39.46,-20.94,-40.66,-13.34,28.739,-7.838,False,True,False,False,False,True,False,False,,False,True,False,True
235161691524790144,235161691524790144,1,,,0.459,0.459,0.04,0.922,3571.0,77100.9,584656.05,51.16,51.116,39.113,25.515,-23.794,6.304,-44.36,16.688,14.365,15.491,10.561,8.293,9.404,-135.85,70.02,-39.87,16.03,-55.32,0.37,25.855,-3.754,False,True,False,False,False,True,False,False,,False,False,False,False
244633885416826880,244633885416826880,1,,,0.104,8.304,0.736,0.318,,304.69,1663.63,77.24,54.595,44.8,26.741,-33.388,7.153,,7.593,7.452,7.554,1.665,1.611,1.657,-121.02,65.78,-20.58,,,,27.347,-7.069,False,True,True,False,False,False,False,False,,False,True,False,True
336337347058639744,336337347058639744,1,,,0.688,0.691,0.82,0.097,3397.0,73717.65,158105.46,11.08,44.444,42.086,36.274,-30.046,5.746,,19.152,16.216,17.967,12.84,9.963,11.703,-139.95,92.05,-44.17,,,,38.001,-7.247,False,False,False,False,False,True,False,False,,False,False,False,False
442496019357616640,442496019357616640,1,,,3.698,0.74,0.897,0.092,3067.0,20265.3,41154.32,10.68,50.259,50.242,24.08,-24.826,5.607,,18.839,15.465,16.915,12.227,9.066,10.478,-146.27,98.97,-17.67,,,,28.362,-6.528,False,False,False,False,True,True,False,True,,False,False,False,False
247601158060216320,247601158060216320,1,,,0.726,0.724,0.48,0.504,3698.0,179990.61,1727308.27,54.57,62.381,50.46,5.62,-14.73,3.321,,20.821,18.568,20.254,13.096,10.986,12.634,-263.47,140.7,-4.15,,,,19.98,-9.963,False,False,False,False,False,True,False,False,,False,False,False,False
2125811350407022080,2125811350407022080,1,,,0.104,3.579,0.825,0.188,6331.0,336.77,1363.53,10.67,292.055,42.864,1.545,-1.049,4.61,-15.77,9.268,8.618,9.024,2.528,1.906,2.296,53.88,204.13,44.29,-14.7,-26.86,-12.31,-0.267,-1.891,False,False,True,False,False,False,False,False,,False,False,False,True
432953903396194048,432953907694424448,1,,,0.104,12.915,0.467,0.43,3551.0,9047.79,35354.99,51.85,46.969,44.097,18.11,-25.638,5.474,,17.046,14.679,15.792,10.588,8.288,9.384,-149.54,96.08,-38.14,,,,24.705,-11.027,False,False,False,True,False,False,False,False,,False,False,False,False
453568857364327680,453568857364327680,1,,,0.104,8.663,0.444,0.332,3137.0,22328.94,136099.61,90.61,42.169,54.623,24.041,-20.138,5.306,,18.494,15.276,16.579,11.784,8.755,10.024,-142.08,121.56,-14.17,,,,27.049,-6.764,True,True,True,False,False,True,False,False,,False,False,False,False
435667605471833216,435667605471833216,1,,,0.104,4.916,0.574,0.31,3238.0,24011.7,167211.07,98.52,49.556,48.944,23.662,-25.182,5.702,,18.512,15.479,16.75,12.01,9.127,10.369,-144.03,96.28,-21.43,,,,27.704,-7.098,True,True,True,True,True,True,False,True,,False,True,False,False
445561251619783168,445561251619783168,1,,,0.441,0.272,0.966,0.016,,56385.87,100055.18,13.09,57.747,56.287,28.025,-23.126,5.376,,20.374,16.633,18.13,13.652,10.164,11.618,-153.36,103.46,5.82,,,,31.881,-0.335,False,False,False,False,False,True,False,False,,False,False,False,False
235629744176220544,235629744176220544,1,,,0.104,10.479,0.689,0.227,4525.0,1467.21,5757.59,55.53,48.865,38.308,27.878,-28.918,6.805,4.51,13.207,11.839,12.589,7.262,5.939,6.67,-123.7,66.64,-41.01,-26.28,-34.93,-14.47,27.161,-6.27,True,True,False,False,False,False,True,False,,False,True,False,True
244934155171347840,244934155171347840,1,,,0.104,14.0,0.924,0.06,3370.0,29190.6,55260.13,2.3,57.756,45.831,26.525,-18.689,6.19,,18.629,15.86,17.071,12.396,9.722,10.913,-141.93,73.57,-17.69,,,,24.682,1.745,False,False,False,False,False,True,False,False,,False,False,False,False
463995319973484416,463995319973484416,1,,,0.331,0.331,0.117,0.803,3541.0,7289.22,37019.47,42.34,40.424,58.448,37.983,-30.906,7.94,10.94,15.145,12.811,13.916,9.569,7.27,8.366,-91.69,85.68,-2.81,-38.23,-25.48,-14.86,28.174,-7.448,False,True,True,False,False,False,False,False,,False,False,False,False
453287657264888192,453287657264888192,1,3.036,0.002,3.036,3.082,0.557,0.396,3451.0,6523.98,21592.11,8.59,43.234,53.868,25.839,-23.071,5.94,-2.37,16.762,14.185,15.354,10.398,7.928,9.072,-128.6,106.59,-13.83,-25.83,-34.6,-14.04,26.598,-7.083,True,True,True,True,False,True,False,True,g,True,True,True,False
2069222441863324800,2069222441863324800,2,,,0.104,10.938,0.714,0.402,3259.0,27678.64,104713.99,49.92,305.269,43.616,8.177,1.644,6.0,,18.078,15.173,16.414,11.897,9.032,10.265,26.54,163.42,11.37,,,,4.704,-4.573,False,False,True,False,False,False,False,False,,False,True,False,False
441468796321473536,441468796321473536,1,,,0.104,10.37,0.579,0.451,3109.0,62665.01,237192.43,5.37,51.807,49.243,22.6,-24.892,5.928,,20.058,16.631,17.964,13.602,10.371,11.669,-140.56,90.2,-17.52,,,,26.026,-6.259,True,True,False,True,True,True,False,True,,False,True,False,False
433708516266435968,433708516266435968,1,,,0.104,9.669,0.74,0.331,3295.0,119403.86,310183.09,3.82,43.681,45.127,37.526,-26.136,4.727,,20.468,17.643,18.905,13.707,10.952,12.199,-167.68,118.82,-45.04,,,,45.273,-5.57,False,False,False,False,False,True,False,False,,False,False,False,False
251154436046293120,251154436046293120,1,,,8.168,1.487,0.753,0.169,,851.71,4514.21,20.01,56.478,50.419,20.005,-25.529,5.338,0.78,9.572,9.051,9.383,2.933,2.529,2.794,-159.62,95.7,-10.61,-25.76,-35.91,-14.13,27.817,-6.916,True,True,True,True,False,True,True,False,,False,True,False,False
446465664352861568,446465664352861568,1,,,0.104,11.309,0.942,0.07,3222.0,416590.99,783091.56,27.95,51.349,53.533,76.737,-89.06,4.834,,21.624,18.741,20.024,14.524,11.902,13.133,-167.66,118.85,-9.31,,,,110.45,-30.782,False,False,False,False,False,True,False,False,,False,False,False,False
412862497365662720,412862497365662720,1,,,0.104,14.0,0.539,0.411,3590.0,4306.09,145594.96,43.34,23.331,57.242,38.494,-19.716,8.199,-10.22,15.234,12.977,14.07,9.772,7.53,8.62,-75.54,94.63,-10.76,-22.91,-35.54,-13.85,23.737,-7.609,False,False,True,False,False,False,False,True,,False,True,False,False
433319559734401536,433319559734401536,1,,,0.104,0.107,0.86,0.167,5030.0,758921.2,1718567.88,30.05,45.453,45.455,10.197,-9.851,4.391,,20.378,19.054,20.576,13.425,12.17,13.662,-183.14,125.24,-45.04,,,,14.718,-3.864,False,False,False,False,False,True,False,False,,False,False,False,False
229781476188592768,229781476188592768,1,,,,,,,3317.0,,,,58.679,39.525,26.963,-31.091,6.622,,17.623,14.817,16.04,11.608,8.863,10.074,-136.25,57.22,-27.97,,,,29.021,-4.355,False,True,True,False,False,False,False,False,,False,False,False,True
247619231282799872,247619231282799872,1,,,0.208,2.759,0.852,0.062,4160.0,243329.87,519729.58,22.69,62.436,50.545,0.659,-2.041,2.168,,21.256,19.771,20.727,12.418,11.14,12.014,-401.87,214.88,-5.65,,,,4.036,-2.279,False,False,False,False,False,True,False,False,,False,False,False,False
251818571131169408,251818571131169408,1,,,,,,,4452.0,,,,60.839,52.656,6.447,-6.7,4.694,,20.899,19.737,20.856,13.973,12.925,13.992,-182.92,106.83,0.71,,,,9.306,-0.768,False,False,False,False,False,True,False,False,,False,False,False,False
446828370048501504,446828370048501504,1,,,0.104,12.59,0.651,0.304,4504.0,3807.61,10902.89,40.09,49.38,54.657,15.073,-13.474,3.352,-2.49,15.261,13.64,14.493,7.236,5.869,6.629,-236.47,177.63,-11.76,-25.77,-36.21,-11.9,27.957,-4.82,False,False,True,False,False,False,False,False,,False,True,False,True
178523687209546112,178523687209546112,1,,,0.444,0.899,0.962,0.016,3351.0,15489.01,28246.92,8.74,69.234,38.176,13.29,-22.611,4.231,,18.214,15.196,16.457,10.711,8.026,9.224,-224.68,64.0,-24.23,,,,28.63,-5.76,False,False,False,False,False,False,False,True,,False,False,False,False
435527245941782400,435527245941782400,1,,,0.104,12.433,0.741,0.272,,45248.27,148049.65,43.4,48.753,48.2,19.985,-17.414,4.61,,19.578,16.2,17.549,12.58,9.393,10.708,-177.47,118.87,-29.88,,,,26.751,-4.363,False,False,True,False,False,False,False,False,,False,False,False,False
435055241916854400,435055241916854400,1,,,0.122,0.246,0.96,0.028,3112.0,93903.69,172017.68,16.89,48.513,47.042,24.061,-25.257,5.469,,20.369,17.278,18.584,13.825,10.862,12.144,-150.15,98.77,-28.57,,,,29.112,-7.633,False,True,False,False,False,True,False,False,,False,False,False,False
434768067519042432,434768067519042432,1,,,0.167,0.319,0.937,0.48,3669.0,483031.65,948806.52,20.62,48.893,46.359,25.907,-28.244,5.169,,21.294,18.747,20.119,14.643,12.196,13.545,-159.68,102.69,-31.68,,,,33.719,-9.288,False,False,False,False,False,True,False,False,,False,False,False,False
1991979688425721344,1991979688425721344,2,,,6.924,6.924,0.731,0.343,4018.0,4533.06,19854.75,9.42,349.464,51.78,21.854,-2.805,5.019,-5.74,14.913,13.135,14.551,8.319,6.582,7.984,-62.42,185.86,-29.0,-26.17,-24.79,-16.03,18.237,-9.798,False,False,False,False,False,False,False,True,,False,False,False,False
258711791780837760,258711791780837760,1,,,0.616,0.616,0.194,0.814,3221.0,8892.15,37862.53,26.29,67.687,49.376,24.435,-44.877,8.656,-0.63,17.414,14.447,15.703,12.008,9.091,10.337,-104.42,48.51,1.68,-22.01,-36.94,-14.3,26.979,-7.103,False,False,True,False,False,False,False,False,,False,True,False,False
220873782735091200,220873782735091200,1,,,0.104,0.988,0.672,0.186,3468.0,11348.69,36038.88,14.61,54.413,34.257,21.434,-26.055,5.29,,17.485,14.863,16.044,10.856,8.35,9.505,-166.75,67.56,-54.84,,,,29.381,-6.469,False,False,False,False,False,False,False,True,,False,False,False,False
441440999291449344,441440999291449344,1,,,,,,,3234.0,,,,50.889,48.762,22.591,-25.915,5.86,,19.276,16.174,17.448,12.829,9.883,11.128,-141.61,91.68,-19.89,,,,26.693,-7.353,True,True,True,True,True,True,False,True,,False,False,False,True
233461571674922624,233461571674922624,1,,,2.379,1.191,0.675,0.26,3079.0,90756.41,393642.73,19.26,60.939,45.316,19.378,-28.007,5.937,,19.92,16.586,17.923,13.597,10.378,11.695,-150.88,71.52,-15.36,,,,26.313,-6.379,False,True,False,True,False,True,False,False,,False,True,False,False
239005618534850048,239005618534850048,1,,,0.104,12.281,0.461,0.391,4115.0,91456.59,879460.7,127.73,47.09,40.099,11.273,-16.768,1.205,,21.107,19.222,20.469,11.185,9.444,10.643,-674.61,397.56,-216.98,,,,70.672,-32.605,False,False,False,False,False,True,False,False,,False,False,False,False
247616035827036416,247616035827036416,1,,,0.104,1.042,0.953,0.049,,818459.02,1674822.9,30.75,62.052,50.515,6.356,-7.475,2.606,,20.997,20.239,20.888,12.581,12.029,12.57,-334.47,180.04,-5.95,,,,17.529,-2.235,False,False,False,False,False,True,False,False,,False,False,False,False
418268452443764608,418268452443764608,2,,,14.0,7.224,0.811,0.164,3208.0,61400.53,151559.92,4.19,7.914,55.715,21.45,-5.784,4.667,,19.486,16.467,17.798,12.703,9.756,11.073,-106.19,182.91,-25.88,,,,21.151,-7.501,True,False,False,False,False,False,False,False,,False,False,False,False
256868838493977216,256868838493977216,1,,,0.104,4.599,0.906,0.1,3759.0,2462.94,5436.41,4.99,67.049,46.186,28.751,-40.71,8.77,15.16,14.793,12.743,13.755,9.431,7.414,8.416,-104.66,44.2,-3.31,-35.31,-30.86,-11.62,26.561,-3.989,False,False,True,False,False,False,False,False,,False,False,False,True
246187598424313984,246187598424313984,1,,,0.169,0.305,0.967,0.318,4712.0,574368.63,1193493.83,22.99,63.845,47.891,2.379,-6.405,0.893,,21.395,19.325,20.652,9.645,8.193,9.354,-980.44,470.64,-38.19,,,,31.725,-15.359,False,False,False,False,False,True,False,False,,False,False,False,False
239509710256969344,239509710256969344,1,,,0.104,6.972,0.951,0.03,,47826.62,93640.66,3.18,50.133,42.114,22.142,-19.613,5.409,,20.377,16.722,18.115,13.825,10.316,11.684,-156.08,88.8,-40.0,,,,25.549,-3.589,False,True,False,False,False,True,False,False,,False,False,False,False
2167186350926219008,2167186350926219008,2,,,13.258,2.643,0.963,0.028,,26459.1,50973.57,7.73,312.531,48.296,13.537,3.803,6.725,,18.955,15.659,16.981,13.058,9.787,11.104,6.31,147.82,7.0,,,,8.084,-5.668,False,False,True,False,False,False,False,False,,False,True,False,False
433355981056478336,433355981056478336,1,,,0.104,10.703,0.674,0.466,,439171.88,1484084.04,44.92,46.376,45.533,28.641,-24.364,6.606,,21.989,18.816,20.213,15.937,12.851,14.232,-122.9,82.38,-28.99,,,,26.444,-4.816,False,False,False,False,False,True,False,False,,False,False,False,False
244008847416925312,244008847416925312,1,,,5.766,6.312,0.964,0.032,3133.0,16109.58,31115.51,3.65,59.229,45.172,18.834,-26.116,5.564,,18.368,15.211,16.499,11.896,8.851,10.119,-159.59,78.45,-19.19,,,,26.516,-6.516,True,True,True,True,False,True,False,False,,False,False,False,False
243160574195380352,243160574195380352,1,,,0.399,0.399,0.241,0.6,3494.0,5294.46,22735.89,31.08,51.258,47.438,23.8,-25.81,6.029,,16.409,13.916,15.063,10.073,7.687,8.808,-138.82,86.65,-22.09,,,,26.737,-6.372,False,True,True,True,False,True,False,False,,False,False,False,False
224768768318812416,224768768318812416,1,,,0.104,3.408,0.819,0.153,,187585.74,546728.1,38.66,57.221,39.757,18.995,-31.823,6.204,,17.897,17.868,17.875,11.717,11.752,11.716,-144.0,63.54,-31.34,,,,26.539,-9.536,False,True,False,False,False,True,False,False,,False,False,False,False
448838311663005440,448838311663005440,1,,,,,,,3766.0,,,,56.117,57.034,5.785,-9.653,4.029,,21.326,19.532,20.853,13.976,12.331,13.602,-201.47,141.97,7.89,,,,12.243,-4.814,False,False,False,False,False,True,False,False,,False,False,False,False
435376990804481280,435376990804481280,1,,,0.104,9.576,0.757,0.205,3227.0,13122.49,38743.09,39.15,50.032,47.915,23.067,-25.816,5.634,,17.827,14.775,16.056,11.319,8.408,9.662,-146.92,95.16,-23.81,,,,27.963,-7.671,True,True,True,True,True,True,False,True,,False,False,False,False
504971266484578816,504971266484578816,1,,,2.064,2.069,0.781,0.23,3319.0,16806.46,53077.44,10.54,31.182,56.074,25.394,-16.479,5.363,,17.694,14.881,16.108,11.236,8.478,9.694,-126.22,134.95,-16.97,,,,25.512,-7.635,True,False,False,False,False,False,False,True,,False,True,False,False
356703051184774400,356703051184774400,1,,,1.557,1.549,0.73,0.273,3211.0,29671.55,65596.71,8.5,29.499,47.97,22.931,-15.275,4.706,,19.095,15.988,17.277,12.198,9.235,10.497,-143.65,147.1,-48.7,,,,26.178,-8.748,False,False,False,False,False,False,False,True,,False,True,False,False
241758112754525696,241758112754525696,1,,,0.104,4.108,0.767,0.174,3079.0,37562.27,126079.3,7.57,53.219,45.254,23.814,-27.908,6.294,,19.689,16.289,17.606,13.44,10.188,11.479,-136.0,77.22,-23.95,,,,26.72,-6.586,True,True,True,False,False,True,False,False,,False,True,False,False
459570640365765248,459570640365765248,1,,,0.104,0.774,0.838,0.3,3561.0,379427.1,1541874.6,56.9,46.399,55.946,,,,,21.957,19.466,20.705,,,,,,,,,,,,False,False,False,False,False,True,False,False,,False,False,False,False
243436925273008000,243436925273008000,1,,,0.305,4.989,0.963,0.033,,137475.64,260069.58,3.87,56.972,43.587,13.179,-20.517,5.72,,21.157,17.791,19.12,14.749,11.502,12.81,-154.16,76.56,-25.44,,,,19.077,-6.383,False,False,False,False,False,True,False,False,,False,False,False,False
435977564673313024,435977564673313024,1,,,0.104,10.057,0.665,0.378,3335.0,58326.51,177078.61,4.1,47.356,48.431,22.6,-23.846,5.671,,19.566,16.53,17.756,13.1,10.19,11.392,-142.73,98.97,-25.18,,,,26.29,-7.492,True,True,True,True,True,True,False,True,,False,False,False,False
440958249267344128,440958249267344128,1,,,3.698,1.237,0.672,0.301,3282.0,14538.27,44488.71,13.2,45.852,52.524,24.895,-23.762,5.972,,18.147,15.157,16.45,11.724,8.892,10.155,-131.47,101.36,-15.05,,,,26.327,-6.829,False,True,True,True,False,True,False,True,,False,False,False,False
233412201025744384,233412201025744384,1,,,1.738,0.435,0.953,0.041,3103.0,28303.2,51166.14,12.46,61.22,45.29,18.306,-26.682,5.423,,18.944,15.688,17.146,12.415,9.277,10.713,-165.37,77.8,-16.45,,,,27.356,-6.637,True,False,True,False,False,True,False,False,,False,False,False,False
2073022938179727872,2073022938179727872,2,,,12.59,4.537,0.936,0.053,3992.0,103740.2,279046.51,3.62,297.116,38.895,3.271,-2.095,5.141,-16.58,15.16,13.351,14.278,8.63,6.858,7.772,54.62,184.34,22.26,-15.51,-27.69,-12.66,-0.181,-3.56,False,False,True,False,False,False,False,False,,False,True,False,False
447383554702441984,447383554703037824,1,,,0.283,0.311,0.967,0.35,4109.0,545026.4,996909.25,15.56,46.121,54.757,10.139,-0.655,3.775,,21.095,18.988,20.418,13.445,11.557,12.924,-205.33,163.82,-14.48,,,,11.43,5.47,False,False,False,False,False,True,False,False,,False,False,False,False
257343415201570688,257343415201570688,1,,,1.173,0.11,0.969,0.015,3160.0,25307.26,47137.37,8.33,68.087,47.154,13.799,-29.864,6.122,,18.952,15.847,17.115,12.714,9.705,10.955,-149.58,63.83,-1.38,,,,24.095,-7.932,False,True,True,False,False,False,False,False,,False,True,False,False
459631770636945664,459631770636945664,1,,,0.104,4.844,0.882,0.093,3404.0,13495.2,28731.29,4.64,45.85,56.166,20.873,-16.515,4.511,,17.922,15.139,16.354,10.779,8.198,9.371,-170.17,139.82,-7.69,,,,27.439,-4.514,False,False,True,False,False,False,False,False,,False,True,False,False
452130593073779328,452130593073779328,1,,,0.104,7.848,0.613,0.431,3200.0,20478.0,193028.07,131.92,37.842,51.993,34.303,-28.0,7.816,,18.149,15.173,16.429,12.546,9.608,10.857,-94.11,84.27,-17.29,,,,25.609,-7.792,False,True,True,False,False,False,False,False,,False,False,False,False
243325599719408896,243325599719408896,1,,,0.104,0.161,0.884,0.214,4291.0,646107.9,1374672.98,28.27,56.287,43.121,22.645,-16.027,3.246,,21.169,19.541,20.616,13.41,11.909,12.936,-270.02,134.67,-48.23,,,,40.134,2.112,False,False,False,False,False,True,False,False,,False,False,False,False
468825607692777984,468825607692777984,1,,,0.104,6.195,0.965,0.02,3175.0,61419.33,116645.08,28.82,61.043,56.419,17.401,-42.247,6.187,,19.929,16.814,18.087,13.693,10.685,11.938,-135.23,86.81,8.66,,,,31.334,-15.279,False,False,False,False,False,True,False,False,,False,False,False,False
435187084531940352,435187084531940352,1,,,0.191,0.696,0.901,0.062,,2070.24,3754.17,17.76,49.669,47.025,29.251,-34.035,5.367,11.16,8.551,8.055,8.385,1.951,1.56,1.829,-154.33,98.9,-27.81,-39.38,-39.03,-20.03,37.788,-11.317,False,False,False,False,False,True,False,False,,False,False,False,False
2081473440940617728,2081473440940617728,2,,,0.964,0.962,0.93,0.074,3194.0,47050.64,89723.0,9.87,305.18,45.075,6.696,0.941,4.915,,19.242,16.212,17.484,12.631,9.642,10.907,28.26,199.71,16.96,,,,4.365,-4.8,False,False,True,False,False,False,False,False,,False,True,False,False
426558563962119808,426558563962119808,3,,,,,,,4954.0,,,,14.109,60.699,26.051,-4.067,5.531,-9.17,12.833,11.676,12.338,6.441,5.329,5.969,-99.36,149.88,-6.55,-24.57,-32.29,-9.88,22.287,-3.037,False,False,True,False,False,False,False,False,,False,True,False,True
240375511239840384,240375511239840384,1,,,0.104,10.479,0.51,0.318,3755.0,3665.34,13067.1,50.54,46.338,43.146,29.294,-25.382,5.748,28.83,15.607,13.527,14.549,9.275,7.25,8.256,-142.01,90.92,-39.43,-50.52,-24.17,-19.45,31.279,-5.861,False,True,False,False,False,False,False,False,,False,False,False,False
460971834791936512,460971834791936512,1,,,0.17,0.83,0.956,0.161,3460.0,855461.55,1666294.8,21.35,43.216,58.188,11.501,-3.781,4.398,,21.535,19.323,20.689,14.447,12.363,13.694,-168.96,150.11,-3.49,,,,12.829,1.926,False,False,False,False,False,True,False,False,,False,False,False,False
257646021416551552,257646021416551552,1,,,0.521,0.521,0.366,0.618,3092.0,10823.03,37753.37,21.96,67.798,48.287,16.249,-29.605,5.843,,17.894,14.666,15.98,11.507,8.406,9.696,-155.55,69.48,0.43,,,,26.411,-6.821,True,True,True,False,False,True,False,False,,False,False,False,False
506238728513079552,506238728513079552,1,,,0.104,6.972,0.63,0.2,3123.0,47712.79,221548.74,65.12,28.988,58.374,32.086,-18.966,6.839,,18.797,15.699,17.023,12.921,9.854,11.172,-96.0,109.2,-8.5,,,,24.709,-7.201,False,False,True,False,False,False,False,True,,False,False,False,False
184735992329821312,184735992329821312,1,,,0.104,11.844,0.866,0.169,,61202.18,162231.85,39.82,75.428,33.396,26.6,-53.558,13.338,,16.058,16.156,16.099,11.681,11.782,11.723,-73.59,11.64,-6.65,,,,20.816,-4.084,False,False,True,False,False,False,False,False,,False,False,False,False
239292384912504576,239292384912504576,1,,,0.125,0.489,0.947,0.27,3960.0,671517.11,1276344.04,23.02,49.651,40.822,10.655,-13.101,5.877,,21.314,19.485,20.78,15.018,13.246,14.521,-143.56,80.28,-40.51,,,,12.93,-4.093,False,False,False,False,False,True,False,False,,False,False,False,False
448755882651743232,448755882651743232,2,,,0.106,4.476,0.959,0.014,4249.0,800916.13,1509277.93,28.41,54.558,56.629,21.329,-15.533,2.513,,21.296,19.367,20.681,12.725,11.026,12.268,-320.14,229.25,6.84,,,,49.262,0.209,False,False,False,False,False,True,False,False,,False,False,False,False
250847839800984576,250847839800984576,1,,,0.129,0.129,0.815,0.153,,89646.52,165501.16,25.2,59.94,51.163,19.654,-27.612,5.762,,20.725,17.139,18.504,14.259,10.847,12.182,-149.97,85.62,-3.91,,,,26.948,-6.652,False,True,False,False,False,True,False,False,,False,True,False,False
461696168140465024,461696168140465024,2,,,0.104,0.222,0.973,0.345,3239.0,519143.3,1027186.2,39.6,48.689,58.03,19.383,-22.901,4.625,,21.189,19.147,20.512,14.206,12.29,13.617,-167.01,135.33,1.45,,,,29.021,-9.63,False,False,False,False,False,True,False,False,,False,False,False,True
420715140690455296,420715140690455296,2,,,7.021,13.084,0.671,0.366,,46432.83,139452.9,5.17,3.633,55.923,33.305,-8.691,7.237,,19.639,16.182,17.541,13.868,10.457,11.808,-63.69,121.06,-15.61,,,,20.697,-8.736,False,False,False,False,False,False,False,True,,False,True,False,False
441688840384671232,441688840384671232,1,,,,,,,5875.0,,,,51.071,49.65,23.363,-25.941,5.623,-1.03,11.548,10.635,11.181,5.006,4.211,4.698,-147.14,96.71,-18.26,-25.23,-36.94,-14.31,28.381,-7.276,True,True,True,True,True,True,True,True,,False,False,False,True
434967010405158016,434967010406185856,1,,,0.104,3.34,0.962,0.032,3194.0,100159.42,202141.78,28.67,46.753,46.433,25.839,-27.78,4.893,,20.11,17.166,18.488,13.356,10.519,11.82,-165.76,112.07,-35.92,,,,35.009,-10.556,False,False,False,False,False,True,False,False,,False,False,False,False
248972725799198336,248972725799198336,1,,,0.104,14.0,0.677,0.161,3085.0,100923.49,429057.41,56.39,53.696,47.664,22.387,-26.786,5.964,,19.423,16.126,17.446,13.029,9.891,11.182,-142.54,84.78,-19.07,,,,26.78,-6.798,True,True,False,True,True,True,False,True,,False,True,False,True
408536022185121792,408536022185121792,1,,,0.24,0.24,0.712,0.291,3076.0,22431.98,53236.99,21.93,27.184,54.636,49.006,-23.023,10.051,,18.703,15.545,16.83,13.699,10.552,11.835,-64.88,74.02,-12.46,,,,24.882,-5.442,False,False,True,False,False,False,False,False,,False,False,False,False
243519427299694976,243519427303388032,1,,,0.104,11.309,0.813,0.21,,205122.34,447957.01,29.01,56.254,43.35,20.028,-40.333,6.645,,21.512,17.788,19.292,15.425,11.837,13.317,-132.31,66.46,-23.23,,,,28.92,-13.695,False,False,False,False,False,True,False,False,,False,False,False,False
242502447769612416,242502447769612416,1,,,0.209,7.224,0.92,0.086,3132.0,46972.17,94581.28,18.87,49.872,45.389,19.559,-21.276,4.606,,19.707,16.375,17.692,12.759,9.586,10.874,-181.04,111.51,-37.2,,,,28.641,-7.377,False,False,True,False,False,False,False,False,,False,True,False,False
251143200411524608,251143200411524608,1,,,13.436,1.474,0.847,0.106,4254.0,2730.99,11092.67,5.43,57.233,50.691,25.466,-39.276,7.096,21.41,13.654,12.044,12.892,7.708,6.178,6.995,-120.52,71.67,-6.74,-44.2,-26.96,-18.08,29.546,-9.881,False,True,False,False,False,False,False,False,,False,True,False,True
510282423047348608,510282423047348608,2,,,0.104,10.16,0.528,0.333,4924.0,3785.83,20846.36,81.77,21.351,60.621,21.732,-6.866,4.429,-60.88,13.65,12.429,13.116,6.645,5.519,6.163,-135.28,178.95,-7.39,6.6,-75.3,-9.37,23.884,-4.201,False,False,True,False,False,False,False,False,,False,True,False,False
436339613235900288,436339613235900288,1,0.817,2.64e-05,0.817,0.817,0.272,0.734,3212.0,12771.98,52447.32,20.76,48.507,48.796,24.417,-25.49,6.064,,18.28,15.182,16.465,11.938,8.98,10.236,-134.5,91.65,-21.55,,,,26.58,-6.96,False,True,True,True,True,True,False,True,g,True,True,True,False
