Unnamed: 0,dr2_source_id,dr2_bp_rp,dr3_source_id,angular_distance,magnitude_difference,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_mean_flux_over_error,phot_rp_mean_flux,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_expected_sig_to_noise,vbroad,vbroad_error,l,b,ecl_lon,ecl_lat,non_single_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,azero_gspphot,ag_gspphot,ebpminrp_gspphot,Teff_Curtis20,nbhr_count,flag_nbhr_count,abs_magnitude_difference,flag_bad_gaiamatch,M_G
626,452203568860985856,1.1264381,452203568860985856,0.19849601,-0.02065754,38.903333685679634,52.4105823744784,5.413319424176728,0.014228721,380.45016,24.8148037668266,-19.161652765353523,0.96821207,524.99744,11.835854,146.93118,264023.9327401117,202.95642,1.2325946,0,1,0,0,1.1079216,0.4658556,0.642066,-10.562562,4.6855855,1,31.81333,58.175484,61.88326,138.59573638156144,-7.264089794440865,54.54718690477174,35.07391989444786,0,5163.997,5142.33,5184.0674,0.324,0.2616,0.1412,5218.7437,0,False,0.02065754,False,5.503171848143918
628,243609587255520640,1.1482363,243609587255520640,0.17216408,-0.0022687912,56.03379961792044,43.93969163469166,6.026994915380256,0.013292628,453.4088,22.630597960304403,-27.970675178276352,0.8980964,680.54126,11.74538,201.74402,289252.81212533487,241.10918,1.2312416,0,0,0,1,1.1337042,0.48302555,0.65067863,-0.3757601,8.578453,1,41.801743,nan,nan,152.8259883857385,-8.682082938068062,63.97511318764303,23.521174347661372,0,5140.8057,5124.404,5158.7666,0.3475,0.2795,0.1504,5161.0933,0,False,0.0022687912,False,5.645884527008603
642,436493854100780032,0.68527603,436493854100780032,0.18378013,0.0056552887,49.52210690204114,49.9059504784755,5.879240840328858,0.01772904,331.61642,24.78581276941558,-24.930811778446866,1.125693,5453.078,9.808981,2441.0913,1392392.0769011115,4516.888,1.1920584,0,0,0,0,0.6781044,0.2576151,0.4204893,-12.871802,2.6194563,1,111.4778,124.50599,9.405289,145.696777480914,-6.371361690398236,60.9846059351705,30.463777235108083,0,6264.294,6250.68,6276.921,0.0931,0.0804,0.0435,6443.656,0,False,0.0056552887,False,3.6555871978832535
644,231360306163703552,0.76155853,231360306163703552,0.18342979,0.0016288757,57.74352127346373,43.05197014756324,4.1425608140012145,0.015781285,262.49832,14.687221560877859,-18.477118791486795,1.0497339,5758.174,10.657151,2338.2073,662387.917258381,3021.0083,1.1975445,0,46,0,44,0.7557392,0.29370213,0.4620371,6.8346133,3.6828797,1,75.05552,125.288414,13.915435,154.3663592255934,-8.59857516161423,65.05641518582634,22.365890966798542,0,6492.141,6477.378,6500.6685,0.3864,0.3337,0.1811,6287.0093,0,False,0.0016288757,False,3.7434956857682984
647,2011423520771256192,1.8522015,2011423520771256192,0.084984064,-0.013476372,355.99670730443415,59.08176374642351,4.9083416278780225,0.016970087,289.23492,23.815483013125874,-2.9998964708995457,1.0325183,951.21075,14.518552,256.80432,29539.23932748764,350.4157,1.3215997,0,6,0,4,1.8521872,0.90553284,0.9466543,-34.235924,13.500215,2,8.192617,nan,nan,114.35086162922006,-2.661608968993007,31.029947879520762,53.26188933519254,0,4144.35,4134.4966,4151.3086,0.6334,0.455,0.2483,4025.1445,1,True,0.013476372,False,7.973225739721407
650,523003085379304320,1.5083351,523003085379304320,0.062446345,-0.009019852,18.269884746477498,62.29820901632762,4.197789284319583,0.014195891,295.70453,20.52399517008618,-4.75325581422753,0.9543192,721.51306,13.771455,203.252,51721.57002321207,233.37653,1.2703409,0,2,0,0,1.4963903,0.68865204,0.8077383,-6.3356605,6.6312246,2,10.083482,nan,nan,125.44420585097878,-0.4679279306135559,47.74463684539594,48.968605513192855,0,4642.749,4634.178,4654.997,0.7261,0.5536,0.2954,4443.0996,1,True,0.009019852,False,6.886557984050302
665,457134573575251200,1.1512966,457134573575251200,0.9742554,-0.0037031174,37.13336110522809,54.671691998677225,4.0941487457468195,0.07505834,54.546223,22.3337933340568,-12.525719759673976,5.7989573,1282.2073,12.403452,339.28543,158813.6907196663,497.42172,1.2368609,0,1,0,0,1.1394186,0.48164272,0.6577759,-4.9541516,4.0455303,1,27.737612,nan,nan,136.75069743395656,-5.573958667226677,54.43671074779856,37.56590435451593,0,nan,nan,nan,nan,nan,nan,5153.129,0,False,0.0037031174,False,5.464270005037077
667,439276305715201664,0.76121616,439276305715201664,0.17076701,0.005177498,45.786736010083175,49.643402516916396,5.574552669469657,0.051594052,108.04642,24.786952996800938,-22.9938332054186,3.2010193,7726.52,9.823732,3570.7275,1428451.9082732191,4550.1343,1.1997904,0,1,0,0,0.7534237,0.29042244,0.46300125,4.6516595,3.7737448,1,84.218315,34.986958,3.5899138,143.74381066521144,-7.8312325547037025,58.22347480284904,30.9660062081186,3,6448.3623,6429.578,6467.29,0.3721,0.3206,0.1735,6287.856,0,False,0.005177498,False,3.5547824916723236
671,231614499513678464,1.298686,231614499513678464,0.16320351,-0.01211834,59.86412873346849,43.558397590836584,5.730489666339137,0.014253389,402.044,19.94098602186402,-27.770532040940104,0.94078076,508.92908,12.5168705,142.61914,151398.2379186603,161.44495,1.2475126,0,1,0,1,1.2840672,0.5647898,0.7192774,2.563305,9.713758,1,28.702593,nan,nan,155.2258537414648,-7.215461921311003,66.80611236458503,22.515583940856263,0,5203.8447,5195.578,5211.727,0.7431,0.5893,0.3151,4809.6865,0,False,0.01211834,False,6.307829167222801
676,442480690613749888,1.1318035,442480690613749888,0.17141211,-0.007200241,49.99049728337808,49.868452860845196,5.7415013649175,0.014742953,389.4404,23.155206553104236,-24.764464080335863,0.98102707,965.0505,11.9674635,273.07516,234467.3752764388,351.9022,1.2308725,0,0,0,0,1.118988,0.4742136,0.64477444,-8.575752,5.4450793,1,48.77719,nan,nan,145.9730726801519,-6.240748762139913,61.305650596218946,30.338068484651025,0,5445.2637,5438.198,5455.5596,0.5593,0.4534,0.2434,5204.4067,0,False,0.007200241,False,5.762590855372045
684,2005674552440181632,1.7951813,2005674552440181632,0.08300999,-0.009712219,331.83595987762413,54.78726679193725,7.448081258419576,0.013603464,547.5136,25.424878997619963,1.7798973185862041,1.3205684,1222.8726,13.239937,321.51776,94027.31121673851,538.3312,1.3141406,0,0,0,0,1.7892513,0.8640747,0.9251766,4.572275,12.791071,1,22.81717,nan,nan,100.69038928016296,-0.837513887744382,8.42457534792128,59.07685228244424,0,4534.55,4528.5474,4538.931,1.412,1.0513,0.5727,4085.6753,0,False,0.009712219,False,7.60015885933009
686,249411465299942912,1.5279427,249411465299942912,2.1708174,0.023955345,54.55898691854503,48.6018150711404,6.157912845342662,0.1592173,38.676155,21.988856201021385,-25.87163603690685,10.889445,746.7836,12.827847,332.18945,128712.52561936653,534.13513,1.3169658,0,3,0,0,1.5201178,0.6661148,0.85400295,-6.917996,6.8296614,1,26.746971,nan,nan,149.1638256208745,-5.588358184332806,64.18494450731387,28.289468774110535,0,4732.954,4714.881,4771.162,0.9562,0.7336,0.398,4414.578,0,False,0.023955345,True,6.775014216698569
690,2069138775899710592,2.3727007,2069138775899710592,0.06754559,-0.024237633,305.82537394443216,43.090448098205925,5.227495716217394,0.02095459,249.4678,7.180812857957706,0.8832506467657135,0.9758789,837.4804,15.197131,162.25304,18410.27745360887,333.34625,1.3985881,0,1,0,1,2.3754673,1.2635813,1.111886,31.838867,11.765908,2,5.7675977,nan,nan,80.59237273174426,3.319957108336374,327.5765286651484,59.57672254720853,0,3593.579,3583.3352,3603.6685,0.6886,0.4617,0.28,3573.8125,0,False,0.024237633,False,8.788599584911388
694,242950116497972608,1.0443287,242950116497972608,0.31265268,-0.007724762,50.76460453658094,46.334114410847285,5.36259083102484,0.053789858,99.695206,21.98046956862338,-25.273529184180667,2.9421825,510.943,11.455104,126.29587,363921.0348584211,176.11305,1.2324951,0,0,0,0,1.0256672,0.41594124,0.60972595,0.6730805,5.734249,1,43.15189,nan,nan,148.35966937546624,-8.917074148391016,60.70586464026955,26.805208208651738,0,5891.5244,5884.355,5898.6763,0.6779,0.562,0.3053,5449.852,0,False,0.007724762,False,5.101977180663493
698,441383176152457984,0.6577234,441383176152457984,0.14885311,0.006266594,51.66998885065269,48.77677822256495,5.730830076031479,0.016978014,337.54422,23.472424638360362,-24.857097660138123,0.9401083,5424.1724,9.636087,2617.5427,1612077.4214260653,3309.9875,1.190297,0,6,0,0,0.6527786,0.24612236,0.40665627,-7.2060304,2.61165,1,113.49796,120.88099,5.3900886,147.49753059374223,-6.548535584647336,62.148296928609135,28.976555834480163,0,6459.0444,6445.888,6474.199,0.1411,0.1226,0.0663,nan,0,False,0.006266594,False,3.427175074848595
699,441361529517032832,1.351924,441361529517032832,0.19027433,-0.0062818527,51.47495464158409,48.51904038820972,5.719627478137778,0.015010166,381.05023,23.363920569954008,-25.645315165496207,0.9770175,539.9411,12.763859,145.2505,123030.39587913676,147.25117,1.2503536,0,1,0,0,1.3407307,0.5997362,0.74099445,-2.9908545,3.5609589,1,23.306162,nan,nan,147.53551584674173,-6.834208901925655,61.92404622578055,28.765680869572748,0,4988.6826,4971.98,5008.7812,0.6489,0.5082,0.2701,4704.322,0,False,0.0062818527,False,6.55069751478011
702,436471245393822464,2.2482834,436471245393822464,0.0869402,-0.02075386,49.76022831051301,49.56028926054992,5.654584849890019,0.023295436,242.73358,23.694618279559947,-24.351738178987112,1.0822188,706.243,14.665224,160.50061,29155.6706394997,231.51654,1.383643,0,3,0,2,2.2513561,1.1722202,1.0791359,43.545124,10.177733,2,8.06087,nan,nan,146.0140884906003,-6.580560311873638,61.03532540210373,30.087943710927583,0,3687.819,3676.725,3712.7031,0.7516,0.5116,0.3004,3663.0508,0,False,0.02075386,False,8.42722770162446
704,252726531514277632,1.1250315,252726531514277632,0.21326216,0.0034685135,68.19932753641322,44.434004138591426,7.0550300110042645,0.02844758,248.00105,20.17234020776377,-36.600764366313854,1.6045243,860.32385,11.412294,304.72498,390635.67950243957,398.5314,1.2333561,0,0,0,0,1.1107731,0.4669447,0.6438284,6.257664,8.180482,1,71.848755,nan,nan,158.93748874491754,-2.4178364522451306,73.35069479298491,22.246727144615395,0,5520.9697,5513.594,5542.969,0.5118,0.4154,0.2222,5222.52,0,False,0.0034685135,False,5.654788715395956
712,441436605545191552,1.0373964,441436605545191552,0.22175272,0.0026016235,51.20730676356425,48.87163601824986,5.784207319686574,0.021871924,264.45807,23.1279542779993,-25.40403599655786,1.0673846,581.2402,11.427623,189.56287,370594.2135495959,251.43474,1.22289,0,0,0,0,1.0275183,0.42554474,0.60197353,-4.5047026,4.6400194,1,44.929623,nan,nan,147.18985747793278,-6.640048533532313,61.84489539684537,29.15393005104283,0,5709.414,5704.032,5714.855,0.5211,0.4299,0.2319,5470.256,0,False,0.0026016235,False,5.23884204864512
726,474045951461882880,1.278657,474045951461882880,0.25009733,-0.008200645,56.46053711972866,59.53248995243188,6.919785731733745,0.018548224,373.07,27.158973409115237,-31.375870781081023,1.412859,2440.5269,12.298756,866.8422,185276.02132598762,1245.5634,1.2580664,0,51,0,50,1.2610312,0.5406227,0.72040844,-22.15257,4.0738997,1,13.459441,nan,nan,143.44661482782845,3.7974854943457044,69.02067721632334,38.51220181432129,0,4660.666,4655.378,4665.9165,0.0878,0.0683,0.0361,4851.793,0,False,0.008200645,False,6.499218880343271
728,217550440120177920,2.44269,217550440120177920,0.20413716,-0.028635979,55.501552942034465,33.000874639394134,5.753498631281018,0.03570397,161.14452,18.945586904631483,-24.53501598664567,1.3296263,1172.8407,14.649114,190.45465,31037.78432649077,472.94034,1.4098442,0,0,0,0,2.4410505,1.3101053,1.1309452,-36.044273,11.109505,2,5.934716,nan,nan,159.49394654317373,-17.499585327357437,60.82499749273877,12.9896012372162,0,3615.2065,3591.1238,3640.2483,1.0938,0.7332,0.4357,3529.5938,0,False,0.028635979,False,8.448773725660836
735,511727284398887168,1.6005363,511727284398887168,0.08606357,-0.0146455765,28.049726387483098,62.12341383240302,7.168447292612488,0.011604371,617.7368,31.163633905884513,-18.358604104992352,1.0110381,3903.9995,13.1208725,977.3017,97050.96662197202,1422.6522,1.2777517,0,1,0,0,1.5862293,0.74575233,0.840477,-2.5720744,28.308512,1,29.455204,9.865475,12.939806,129.96917856850237,0.0847162979558828,53.286780035652946,46.34884939689519,0,nan,nan,nan,nan,nan,nan,4315.448,0,False,0.0146455765,False,7.397997979331111
741,451631174277342848,2.378459,451631174277342848,0.11559695,-0.012598038,37.25929104503331,50.62654701310599,5.244496507040684,0.035585616,147.37686,24.69451689284157,-17.99371424093907,0.99765646,824.0708,15.288151,131.13228,16918.096112627387,266.12234,1.3955779,0,2,0,1,2.3852997,1.2741661,1.1111336,3.777878,11.053733,2,3.529169,nan,nan,138.33176684665852,-9.303845605122957,52.578361304573484,33.81183444131122,0,3796.0205,3785.299,3810.4353,1.0923,0.7378,0.4378,3570.0078,0,False,0.012598038,False,8.886669789839436
748,243108622271431424,1.11584,243108622271431424,0.23391232,-0.004377365,51.59445800121125,47.26917159401471,5.6146870682198315,0.022915334,245.01878,22.772188216503523,-25.551210044399674,0.9710189,1972.7361,11.650108,598.93506,311500.72115321533,797.1631,1.2275485,0,0,0,0,1.1033564,0.46749592,0.63586044,-0.7852926,3.4612925,1,42.62461,10.55468,12.442137,148.30905058350703,-7.8241525381448,61.61340728903781,27.543557943913154,2,5611.685,5602.0415,5618.0317,0.6259,0.511,0.2747,5247.374,0,False,0.004377365,False,5.396736117831798
755,446068882391314176,1.3386478,446068882391314176,0.20296004,-0.013725281,48.94475076475354,52.51393563578825,5.676592517102633,0.019931309,284.8078,22.06788126749743,-26.08239501674292,1.7129927,724.81335,12.3350115,205.5142,182162.50846172913,293.34174,1.2538699,0,0,0,0,1.3235073,0.5852442,0.73826313,-11.254771,8.023608,1,40.014904,nan,nan,143.9999572017755,-4.35182536301371,61.51699964092971,33.057509568840544,0,5540.535,5497.15,5558.4673,1.0933,0.8737,0.4706,4729.7476,0,False,0.013725281,False,6.105450084134482
757,243869037640654336,1.373497,243869037640654336,3.1792674,-0.0045194626,58.25410672978155,44.4481838034476,5.834790954657594,0.09520115,61.28908,18.435735693403323,-25.806073061679605,6.559688,435.76355,12.74296,116.69554,128413.0943095342,184.19423,1.272181,0,0,0,0,1.3612375,0.5946493,0.7665882,4.097625,6.909704,1,27.44474,nan,nan,153.75547016699147,-7.2873243112739745,65.79382488778323,23.64053540136406,0,4709.5547,4687.3413,4727.89,0.5635,0.4385,0.2386,4664.2593,0,False,0.0045194626,True,6.573086481303756
761,249180400358488576,0.7361021,249180400358488576,0.15958397,0.007109642,51.66340834681477,47.88219258240545,5.783192929651858,0.01924549,300.496,23.270755187190677,-25.818399871843233,1.0997769,2728.05,9.527674,968.80676,1854528.0992206468,1502.5651,1.1991781,0,0,0,0,0.72746754,0.27710533,0.4503622,-17.638466,5.2218676,1,119.33916,nan,nan,148.00020327463588,-7.291027453596941,61.85747418207787,28.119209283039325,0,7091.16,7081.7266,7100.194,0.6407,0.5616,0.3041,6346.6963,0,False,0.007109642,False,3.3385121252364094
765,249173425331718144,1.6860685,249173425331718144,0.07627679,-0.01723671,52.59390567215328,48.411369137161735,5.279546353532468,0.015892832,332.19672,21.310384847190058,-23.559397337509576,1.0300972,553.1119,13.638361,146.45697,62388.67691865112,217.31902,1.2928888,0,1,0,0,1.6762924,0.7980623,0.8782301,-7.6751304,6.6225686,2,9.911765,nan,nan,148.2126893882318,-6.503012711487045,62.701503471042,28.45546752553787,0,4824.5825,4818.558,4830.657,1.3568,1.0257,0.5472,4209.1836,1,True,0.01723671,False,7.251344013495631
770,248626005980299904,1.2694597,248626005980299904,0.19093935,-0.0072288513,55.141489195275824,48.076492167550356,5.630268973464574,0.012700725,443.30295,21.177721015260776,-26.248652380599136,0.9527232,766.8771,12.672153,216.80101,129998.67178688884,256.5871,1.2469902,0,2,0,1,1.2561808,0.5470753,0.7091055,-2.2690747,4.386394,1,30.062582,42.760635,26.094065,149.79147332732936,-5.777579193079236,64.45413976625885,27.681706874500208,0,5209.9277,5201.451,5215.29,0.716,0.5698,0.3062,4871.5996,0,False,0.0072288513,False,6.424799186856182
775,522555034397334912,1.1913719,522555034397334912,0.20397101,-0.025895119,16.587349095547868,61.73194824037347,5.678781614222645,0.009946514,570.9319,27.15205953772857,-5.217330696021714,0.8790152,600.737,12.423636,158.39482,158168.17052870154,224.41096,1.2406498,0,31,0,30,1.1728048,0.49926662,0.6735382,-13.725998,3.2730088,1,17.252964,nan,nan,124.69678051796213,-1.0886935212688393,46.264786208353215,48.96291307887818,0,5037.5845,5026.8325,5048.7363,0.2881,0.23,0.1229,5051.991,1,True,0.025895119,False,6.194912274366683
778,249673217788323712,1.2894964,249673217788323712,0.20467968,-0.039589882,53.934175011265836,49.10189482132614,5.861503809230836,0.029177018,200.89455,22.72797942249818,-27.164451728750997,2.1724162,536.3231,12.507357,154.89151,151736.00844008857,215.52222,1.2476362,0,3,0,0,1.2633553,0.55117226,0.712183,-6.049674,4.6059184,1,35.83143,nan,nan,148.53369731865405,-5.428047320256587,63.884182502907365,28.880530593360522,0,4955.8506,4947.1436,4965.161,0.4622,0.3647,0.1951,4828.821,0,False,0.039589882,False,6.347401901468126
780,247713200869876992,1.5189495,247713200869876992,0.47050506,-0.00070858,54.16370496131522,45.457719940709936,6.484021364124702,0.032928143,196.91429,24.423668606942986,-27.448739399428614,2.5654254,774.55164,12.814734,262.07208,129245.28377367412,402.3113,1.3119855,0,38,0,37,1.5050545,0.65967846,0.845376,7.44126,6.5355616,1,16.464046,nan,nan,150.82747613824537,-8.277403515651372,62.978373107727926,25.323228567552697,0,4623.9365,4614.7793,4634.7124,0.6903,0.5285,0.2847,4427.536,0,False,0.00070858,False,6.8739566445760705
784,157930001923742976,1.2615604,157930001923742976,0.17056577,0.0010442734,69.38625267380752,28.25871102038739,5.535945753117931,0.014954878,370.17657,16.87105832501597,-23.787627308863744,1.0026909,471.20737,12.418836,135.57407,163340.9017294625,187.2511,1.2423524,0,1,0,0,1.2522516,0.54857445,0.7036772,14.242658,3.131093,1,27.769857,nan,nan,171.7458716158478,-12.502416873069713,71.82753578729736,6.110604719096363,0,5312.488,5302.2725,5325.9175,0.7614,0.6074,0.3252,4888.8325,0,False,0.0010442734,False,6.1347947689845395
785,436441588639061632,1.3415585,436441588639061632,0.18875116,-0.015888214,49.130552358390524,49.310762361688674,5.64980015674504,0.014195644,397.99533,23.37229006874628,-24.59056445259509,0.9081948,424.46368,12.792642,116.55183,119195.70363447841,170.06877,1.2493116,0,1,0,0,1.3267365,0.5913391,0.73539734,-10.325946,4.219314,1,24.236029,nan,nan,145.7997265648536,-7.010243966186099,60.49785641963203,29.97213106324033,0,5167.1875,5093.569,5206.3394,0.7983,0.6318,0.3399,4724.1177,0,False,0.015888214,False,6.552807071410356
786,437648925424449408,2.1623983,437648925424449408,0.09166558,-0.016308784,43.53891177352784,48.25834149042973,5.01846420845069,0.028427692,176.53435,22.13430617412781,-20.537162579648115,0.95063657,1024.3434,14.906081,154.30022,22778.589218042012,385.30536,1.3692293,0,1,0,1,2.1656494,1.1136465,1.0520029,-48.791683,14.16385,2,5.0222626,nan,nan,143.09415202384497,-9.750763489997134,56.07619471505578,30.142768204947537,0,nan,nan,nan,nan,nan,nan,3732.3496,0,False,0.016308784,False,8.408935355248545
809,249026709247699200,2.2755423,249026709247699200,0.12612478,-0.02303791,54.25689446542432,48.22256456605704,5.88473209052937,0.0219516,268.07758,23.009345231764875,-26.74352501803293,1.0930457,2052.464,14.561473,305.32855,32246.96936707503,862.72833,1.3861983,0,1,0,0,2.2720718,1.1872721,1.0847998,-36.221725,17.302319,2,9.491202,nan,nan,149.22776193520573,-6.0126128132328205,63.852636320183194,27.97616185974501,0,nan,nan,nan,nan,nan,nan,3642.3516,0,False,0.02303791,False,8.410106372028737
810,441386783924501760,1.3005686,441386783924501760,0.15182474,-0.012475967,51.56851498520635,48.841108997019695,5.783523823993874,0.018090125,319.70615,24.589432880306497,-24.134156181409878,1.2409278,639.77844,12.567133,169.36096,144641.62949460192,235.14651,1.2495767,0,1,0,0,1.2808828,0.56091213,0.7199707,-2.7561805,3.7741995,1,29.080847,nan,nan,147.40552423418313,-6.532753555555893,62.095764181040124,29.057141469799912,0,4921.3237,4889.1655,4947.562,0.5259,0.4139,0.2225,4805.8047,0,False,0.012475967,False,6.378095594355422
814,247893387636884480,1.8710642,247893387636884480,0.09688818,-0.014954567,55.29422851910206,46.54055474688173,4.9924642795274154,0.020252151,246.51526,19.199265760006824,-23.795657133850284,1.098447,500.4231,14.214207,103.68583,39234.30754899033,202.3433,1.3235929,0,3,0,1,1.8613844,0.91090775,0.95047665,-5.932337,9.464527,2,11.748504,nan,nan,150.80706104815673,-6.939945944030785,64.1279871997407,26.169994829680196,0,5000.649,4987.2344,5013.692,2.0585,1.5461,0.8383,4005.582,0,False,0.014954567,False,7.705781526705863
833,249861479091748736,1.7724419,249861479091748736,0.07186639,-0.017409325,55.865851396770594,50.626763391964744,5.539745330389756,0.015935471,347.6361,20.92955726117981,-26.224476356416996,0.9646535,1671.8473,13.681829,443.6807,61734.734474163015,604.7171,1.3046883,0,2,0,0,1.7610884,0.8508301,0.9102583,16.99252,12.285159,2,13.630803,nan,nan,148.62061965925773,-3.4614335182402574,65.72378847441296,30.02479711953527,0,4291.573,4285.273,4305.7373,0.6446,0.4692,0.2516,4110.54,0,False,0.017409325,False,7.399278452917944
839,2177856007451673088,1.219141,2177856007451673088,0.19531979,0.006872177,321.5256073050146,55.84009699316795,8.584883113055996,0.02430074,353.27664,21.821208969427893,9.874101282099268,2.1984336,1003.9174,10.818905,292.17123,701138.6458682582,388.80438,1.2400713,0,51,0,52,1.206975,0.52145576,0.6855192,-20.947945,5.3270535,1,59.383587,nan,nan,96.86922727164952,3.7320952297085457,1.1245807143173763,63.91660399943485,0,4860.4634,4817.5664,4937.184,0.279,0.2204,0.118,4985.2974,0,False,0.006872177,False,5.48757680884691
842,243017736464006144,1.3118582,243017736464006144,0.18772322,-0.0064296722,50.00547078765779,46.88352721234289,6.0797982837039815,0.027673976,219.6937,24.186304865295046,-25.315826299675116,2.1393557,694.7469,12.252605,195.66159,194916.98270141202,273.1789,1.252748,0,0,0,0,1.3000898,0.57075596,0.7293339,13.177432,8.123813,1,29.815897,nan,nan,147.6133965344604,-8.743828975209055,60.32010723851216,27.480469035714485,0,5571.8,5564.406,5580.9287,1.1237,0.9009,0.4889,4782.74,0,False,0.0064296722,False,6.1720512904122735
844,435561296442107520,1.4335041,435561296442107520,0.083589636,0.004799843,49.22339053812717,48.5344928644223,5.746402081668502,0.016010547,358.9135,23.844698581180953,-24.197977899902988,0.9093256,469.7272,12.99155,129.99028,103439.38507972208,187.65181,1.2632955,0,0,0,1,1.427475,0.6471052,0.78036976,-13.414488,8.158611,1,21.11014,nan,nan,146.2677621851462,-7.635399147785057,60.297827838313935,29.213143420898593,0,5197.495,5181.8057,5246.5137,1.1474,0.8987,0.4847,4559.952,0,False,0.004799843,False,6.788530499311856
854,244569632706176768,1.129199,244569632706176768,0.18099591,-0.0064668655,56.42361735652442,45.18039867970895,5.633800122852793,0.0151607655,371.60394,21.015609678397812,-26.493759132999152,0.9153273,802.9744,11.745817,217.52388,286899.0659154221,301.80704,1.2302077,0,0,0,0,1.1138916,0.47164726,0.64224434,12.218035,5.8619056,1,44.616158,nan,nan,152.2730306891581,-7.534555614229029,64.59948905081608,24.657663159194286,0,5219.879,5202.1426,5238.038,0.3625,0.2924,0.1569,5211.3496,0,False,0.0064668655,False,5.499824359108157
865,451158727873761792,1.3346138,451158727875214848,0.09753367,-0.0011968613,40.013767294524044,51.3446693493086,6.907385163846889,0.02325968,296.96817,30.570436983090953,-26.245462340376946,1.4877793,813.0862,11.639208,242.33818,345999.3973098799,328.3634,1.2524071,0,0,0,0,1.3294611,0.5904608,0.7390003,-2.9985344,3.9394555,1,40.11909,nan,nan,139.66132935291947,-7.964432748404895,54.83720451509703,33.829399702933635,0,4803.804,4775.5117,4889.9146,0.5268,0.4111,0.2208,4737.58,0,False,0.0011968613,False,5.835776207204846
868,169867816283017088,1.1453485,169867816283017088,0.20216158,-0.0035181046,62.48512489733473,33.3845605379604,5.700411631902861,0.027296219,208.8352,19.783329571985078,-24.056715217488296,1.8192042,2478.0393,11.871306,966.06726,257934.35676718256,1321.9598,1.233813,0,0,0,0,1.1316919,0.4795084,0.65218353,19.937393,4.073381,1,44.91386,17.29524,9.839271,163.7548871626139,-13.325368432216539,66.760703771196,12.138516599997171,2,5562.2554,5523.5527,5628.837,0.6516,0.5294,0.2851,5168.637,0,False,0.0035181046,False,5.6508375073922785
870,408804715337169920,1.9719706,408804715337169920,0.34241682,-0.017544746,24.122814946303087,53.8234915346261,9.414082110369042,0.07731921,121.75605,42.33265315751451,-23.00151919389545,5.8319807,757.35236,12.478347,173.12735,201048.7468550118,299.31512,1.3420815,0,0,0,0,1.962779,0.97407436,0.9887047,-8.8958,3.4039838,1,46.46089,38.250874,24.898561,129.62555786538465,-8.461698234282887,45.19580270311452,40.138188593381635,0,4530.176,4525.7114,4542.4033,1.8399,1.3526,0.7395,3904.8818,0,False,0.017544746,False,7.347236734335665
876,448019862695172736,2.509529,448019862696042624,0.15030742,-0.010287285,49.785661811575146,56.78720356440374,9.9883204596884,0.04002355,249.56107,39.189729201825955,-39.88383008812461,1.1224433,889.3735,14.082752,223.44087,53332.09380548675,390.1628,1.4259588,0,1,0,0,2.5012026,1.3488741,1.1523285,-21.603006,7.8592677,2,14.939711,nan,nan,142.14555960252977,-0.4704121760181882,63.731692215346555,36.9574347814696,0,3480.6746,3479.3945,3481.9397,0.7092,0.4673,0.2921,3490.9062,0,False,0.010287285,False,9.08021456560393
877,181941038069179904,0.9616766,181941038069179904,0.22145148,-0.006729126,78.8581640276819,33.66664753409652,5.5164185482317425,0.020036787,275.31454,12.754662480369324,-30.271592965353378,1.2558085,1073.8674,10.784528,336.73184,645425.6940514517,429.1369,1.211481,0,0,0,1,0.95283127,0.39158344,0.5612478,31.07426,13.737678,1,65.26843,19.672348,6.597541,172.50302429682603,-2.78067766914381,80.58321871209243,10.590867782648152,2,5661.616,5658.105,5676.352,0.2948,0.2442,0.1307,5699.7114,0,False,0.006729126,False,4.492813828917779
881,459850672230999424,1.1670341,459850672230999424,0.19769411,-0.0036773682,45.22228619627809,56.76030770548853,6.818709393012255,0.012401267,549.8397,28.72586186973077,-26.855108869271717,0.87006104,536.4639,12.00079,151.10423,230386.4699364322,192.32956,1.2314061,0,0,0,0,1.1555986,0.496562,0.65903664,-5.9568896,4.2021623,1,37.819435,nan,nan,140.00237067892644,-1.7586318539799934,60.759654440420164,37.77734011379201,0,5004.4937,4990.34,5022.651,0.263,0.2097,0.112,5112.7285,0,False,0.0036773682,False,6.169300550415343
884,436802645068907008,0.94754696,436802645068907008,0.30487177,0.014266014,47.67420058517415,50.525467571853625,5.816478878141521,0.014551684,399.71173,24.57045497082967,-24.092611577724902,0.93666834,805.06036,10.946137,249.26921,554753.8061411207,343.13147,1.2147096,0,45,0,45,0.93935776,0.3808651,0.55849266,-6.4792476,3.8427284,1,51.515953,nan,nan,144.35658010978932,-6.461951408050636,59.89396590426688,31.41608185273334,0,5549.211,5529.08,5568.177,0.2463,0.204,0.1104,5743.425,0,False,0.014266014,False,4.7694382049979716
